id,manufacturer_id,product_code,stock_product_name,color_code,color_name,size_code,size_name,quantity,incoming_quantity_1,incoming_date_1,incoming_quantity_2,incoming_date_2,incoming_quantity_3,incoming_date_3,category_id,is_published,brand_id,list_price,cost_price,jan_code,created_at,updated_at
stock_manu_0001_00033_005_03,manu_0001,00033,"アクティブコート ブラック／Ｌ",005,ブラック,03,Ｌ,132,,,,,,,,,,,,4529478052008,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_010_01,manu_0001,00033,"アクティブコート レッド／Ｓ",010,レッド,01,Ｓ,212,,,,,,,,,,,,4529478075687,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_010_02,manu_0001,00033,"アクティブコート レッド／Ｍ",010,レッド,02,Ｍ,7,,,,,,,,,,,,4529478052015,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_010_03,manu_0001,00033,"アクティブコート レッド／Ｌ",010,レッド,03,Ｌ,51,,,,,,,,,,,,4529478052039,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_010_07,manu_0001,00033,"アクティブコート レッド／ＸＬ",010,レッド,07,ＸＬ,121,,,,,,,,,,,,4529478052022,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_015_01,manu_0001,00033,"アクティブコート オレンジ／Ｓ",015,オレンジ,01,Ｓ,96,,,,,,,,,,,,4529478075694,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_015_02,manu_0001,00033,"アクティブコート オレンジ／Ｍ",015,オレンジ,02,Ｍ,123,,,,,,,,,,,,4529478052046,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_015_03,manu_0001,00033,"アクティブコート オレンジ／Ｌ",015,オレンジ,03,Ｌ,51,,,,,,,,,,,,4529478052060,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_015_07,manu_0001,00033,"アクティブコート オレンジ／ＸＬ",015,オレンジ,07,ＸＬ,32,,,,,,,,,,,,4529478052053,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_020_01,manu_0001,00033,"アクティブコート イエロー／Ｓ",020,イエロー,01,Ｓ,122,,,,,,,,,,,,4529478075700,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_020_02,manu_0001,00033,"アクティブコート イエロー／Ｍ",020,イエロー,02,Ｍ,284,,,,,,,,,,,,4529478052077,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_020_03,manu_0001,00033,"アクティブコート イエロー／Ｌ",020,イエロー,03,Ｌ,550,,,,,,,,,,,,4529478052091,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_020_07,manu_0001,00033,"アクティブコート イエロー／ＸＬ",020,イエロー,07,ＸＬ,95,,,,,,,,,,,,4529478052084,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_025_01,manu_0001,00033,"アクティブコート グリーン／Ｓ",025,グリーン,01,Ｓ,174,,,,,,,,,,,,4529478081404,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_025_03,manu_0001,00033,"アクティブコート グリーン／Ｌ",025,グリーン,03,Ｌ,3,,,,,,,,,,,,4529478081428,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_025_07,manu_0001,00033,"アクティブコート グリーン／ＸＬ",025,グリーン,07,ＸＬ,178,,,,,,,,,,,,4529478081435,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_030_01,manu_0001,00033,"アクティブコート ブルー／Ｓ",030,ブルー,01,Ｓ,105,,,,,,,,,,,,4529478075717,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_031_01,manu_0001,00033,"アクティブコート ネイビー／Ｓ",031,ネイビー,01,Ｓ,103,,,,,,,,,,,,4529478075724,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_031_02,manu_0001,00033,"アクティブコート ネイビー／Ｍ",031,ネイビー,02,Ｍ,107,,,,,,,,,,,,4529478052138,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_031_03,manu_0001,00033,"アクティブコート ネイビー／Ｌ",031,ネイビー,03,Ｌ,372,,,,,,,,,,,,4529478052152,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_033_01,manu_0001,00033,"アクティブコート サックス／Ｓ",033,サックス,01,Ｓ,75,,,,,,,,,,,,4529478075731,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_033_03,manu_0001,00033,"アクティブコート サックス／Ｌ",033,サックス,03,Ｌ,161,,,,,,,,,,,,4529478052183,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_033_07,manu_0001,00033,"アクティブコート サックス／ＸＬ",033,サックス,07,ＸＬ,122,,,,,,,,,,,,4529478052176,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_046_01,manu_0001,00033,"アクティブコート 蛍光グリーン／Ｓ",046,蛍光グリーン,01,Ｓ,85,,,,,,,,,,,,4529478075748,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_046_02,manu_0001,00033,"アクティブコート 蛍光グリーン／Ｍ",046,蛍光グリーン,02,Ｍ,177,,,,,,,,,,,,4529478052190,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_046_07,manu_0001,00033,"アクティブコート 蛍光グリーン／ＸＬ",046,蛍光グリーン,07,ＸＬ,170,,,,,,,,,,,,4529478052206,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_047_01,manu_0001,00033,"アクティブコート 蛍光イエロー／Ｓ",047,蛍光イエロー,01,Ｓ,181,,,,,,,,,,,,4529478075755,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_047_02,manu_0001,00033,"アクティブコート 蛍光イエロー／Ｍ",047,蛍光イエロー,02,Ｍ,285,,,,,,,,,,,,4529478052220,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_047_03,manu_0001,00033,"アクティブコート 蛍光イエロー／Ｌ",047,蛍光イエロー,03,Ｌ,251,,,,,,,,,,,,4529478052244,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_047_07,manu_0001,00033,"アクティブコート 蛍光イエロー／ＸＬ",047,蛍光イエロー,07,ＸＬ,21,,,,,,,,,,,,4529478052237,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_048_01,manu_0001,00033,"アクティブコート 蛍光オレンジ／Ｓ",048,蛍光オレンジ,01,Ｓ,284,,,,,,,,,,,,4529478075762,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_048_02,manu_0001,00033,"アクティブコート 蛍光オレンジ／Ｍ",048,蛍光オレンジ,02,Ｍ,176,,,,,,,,,,,,4529478052251,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_048_03,manu_0001,00033,"アクティブコート 蛍光オレンジ／Ｌ",048,蛍光オレンジ,03,Ｌ,128,,,,,,,,,,,,4529478052275,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00033_048_07,manu_0001,00033,"アクティブコート 蛍光オレンジ／ＸＬ",048,蛍光オレンジ,07,ＸＬ,16,,,,,,,,,,,,4529478052268,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_001_08,manu_0001,00036,"ジップアップビブス ホワイト／Ｆ",001,ホワイト,08,Ｆ,2144,,,,,,,,,,,,4529478188066,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_001_45,manu_0001,00036,"ジップアップビブス ホワイト／ＸＸＬ",001,ホワイト,45,ＸＸＬ,652,,,,,,,,,,,,4529478188073,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_005_08,manu_0001,00036,"ジップアップビブス ブラック／Ｆ",005,ブラック,08,Ｆ,980,,,,,,,,,,,,4529478188080,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_005_45,manu_0001,00036,"ジップアップビブス ブラック／ＸＸＬ",005,ブラック,45,ＸＸＬ,808,,,,,,,,,,,,4529478188097,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_010_08,manu_0001,00036,"ジップアップビブス レッド／Ｆ",010,レッド,08,Ｆ,1239,,,,,,,,,,,,4529478188103,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_010_45,manu_0001,00036,"ジップアップビブス レッド／ＸＸＬ",010,レッド,45,ＸＸＬ,967,,,,,,,,,,,,4529478188110,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_030_08,manu_0001,00036,"ジップアップビブス ブルー／Ｆ",030,ブルー,08,Ｆ,8059,,,,,,,,,,,,4529478188127,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_030_45,manu_0001,00036,"ジップアップビブス ブルー／ＸＸＬ",030,ブルー,45,ＸＸＬ,3722,,,,,,,,,,,,4529478188134,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_046_08,manu_0001,00036,"ジップアップビブス 蛍光グリーン／Ｆ",046,蛍光グリーン,08,Ｆ,4583,,,,,,,,,,,,4529478188141,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_046_45,manu_0001,00036,"ジップアップビブス 蛍光グリーン／ＸＸＬ",046,蛍光グリーン,45,ＸＸＬ,1724,,,,,,,,,,,,4529478188158,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_047_08,manu_0001,00036,"ジップアップビブス 蛍光イエロー／Ｆ",047,蛍光イエロー,08,Ｆ,10778,,,,,,,,,,,,4529478188165,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_047_45,manu_0001,00036,"ジップアップビブス 蛍光イエロー／ＸＸＬ",047,蛍光イエロー,45,ＸＸＬ,2488,,,,,,,,,,,,4529478188172,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_048_08,manu_0001,00036,"ジップアップビブス 蛍光オレンジ／Ｆ",048,蛍光オレンジ,08,Ｆ,9848,,,,,,,,,,,,4529478188189,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00036_048_45,manu_0001,00036,"ジップアップビブス 蛍光オレンジ／ＸＸＬ",048,蛍光オレンジ,45,ＸＸＬ,2201,,,,,,,,,,,,4529478188196,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_01,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／Ｓ",001,ホワイト,01,Ｓ,0,,,,,,,,,,,,4529478075236,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_02,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／Ｍ",001,ホワイト,02,Ｍ,2787,,,,,,,,,,,,4529478075243,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_03,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／Ｌ",001,ホワイト,03,Ｌ,5262,,,,,,,,,,,,4529478404968,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_07,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／ＸＬ",001,ホワイト,07,ＸＬ,7147,,,,,,,,,,,,4529478005578,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_08,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／Ｆ",001,ホワイト,08,Ｆ,0,,,,,,,,,,,,4529478005585,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_45,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／ＸＸＬ",001,ホワイト,45,ＸＸＬ,0,,,,,,,,,,,,4529478005592,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_62,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／２ＸＬ",001,ホワイト,62,２ＸＬ,1232,,,,,,,,,,,,4529478404975,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_63,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／３ＸＬ",001,ホワイト,63,３ＸＬ,247,,,,,,,,,,,,4529478404982,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_64,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／４ＸＬ",001,ホワイト,64,４ＸＬ,253,,,,,,,,,,,,4529478404999,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_001_98,manu_0001,00051,"ベーシックカラーブルゾン ホワイト／ＸＳ",001,ホワイト,98,ＸＳ,98,,,,,,,,,,,,4529478405002,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_002_01,manu_0001,00051,"ベーシックカラーブルゾン グレー／Ｓ",002,グレー,01,Ｓ,134,,,,,,,,,,,,4529478075250,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_002_63,manu_0001,00051,"ベーシックカラーブルゾン グレー／３ＸＬ",002,グレー,63,３ＸＬ,241,,,,,,,,,,,,4529478405033,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_002_64,manu_0001,00051,"ベーシックカラーブルゾン グレー／４ＸＬ",002,グレー,64,４ＸＬ,65,,,,,,,,,,,,4529478405040,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_002_98,manu_0001,00051,"ベーシックカラーブルゾン グレー／ＸＳ",002,グレー,98,ＸＳ,117,,,,,,,,,,,,4529478405057,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_005_01,manu_0001,00051,"ベーシックカラーブルゾン ブラック／Ｓ",005,ブラック,01,Ｓ,487,,,,,,,,,,,,4529478075274,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_005_02,manu_0001,00051,"ベーシックカラーブルゾン ブラック／Ｍ",005,ブラック,02,Ｍ,4689,,,,,,,,,,,,4529478075281,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_005_03,manu_0001,00051,"ベーシックカラーブルゾン ブラック／Ｌ",005,ブラック,03,Ｌ,8365,,,,,,,,,,,,4529478405064,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_005_07,manu_0001,00051,"ベーシックカラーブルゾン ブラック／ＸＬ",005,ブラック,07,ＸＬ,5604,,,,,,,,,,,,4529478005608,"2025-11-13 05:56:39","2025-11-13 05:56:39"
stock_manu_0001_00051_005_62,manu_0001,00051,"ベーシックカラーブルゾン ブラック／２ＸＬ",005,ブラック,62,２ＸＬ,1648,,,,,,,,,,,,4529478405071,"2025-11-13 05:56:39","2025-11-13 05:56:39"
