id,manufacturer_id,product_code,stock_product_name,color_code,color_name,size_code,size_name,quantity,incoming_quantity_1,incoming_date_1,incoming_quantity_2,incoming_date_2,incoming_quantity_3,incoming_date_3,category_id,is_published,brand_id,list_price,cost_price,jan_code,created_at,updated_at
stock_manu_0002_110001_0007_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0007,ﾁｬｺｰﾙ,02,S,543,200,2026-01-20,,,,,,,,1970,,4527078410204,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0007_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0007,ﾁｬｺｰﾙ,03,M,1503,800,2026-01-20,,,,,,,,1970,,4527078410211,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0007_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0007,ﾁｬｺｰﾙ,04,L,1878,1800,2026-01-20,,,,,,,,1970,,4527078410228,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0007_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0007,ﾁｬｺｰﾙ,05,XL,1525,1200,2026-01-20,,,,,,,,1970,,4527078410235,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0007_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0007,ﾁｬｺｰﾙ,06,XXL,473,200,2026-01-20,,,,,,,,2590,,4527078410242,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0011_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0011,ﾀﾞｰｸｸﾞﾚｰ,02,S,673,200,2026-01-20,,,,,,,,1970,,4527078410259,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0011_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0011,ﾀﾞｰｸｸﾞﾚｰ,03,M,1737,500,2026-01-20,,,,,,,,1970,,4527078410266,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0011_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0011,ﾀﾞｰｸｸﾞﾚｰ,04,L,2332,800,2026-01-20,,,,,,,,1970,,4527078410273,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0011_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0011,ﾀﾞｰｸｸﾞﾚｰ,05,XL,1748,500,2026-01-20,,,,,,,,1970,,4527078410280,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0011_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0011,ﾀﾞｰｸｸﾞﾚｰ,06,XXL,423,200,2026-01-20,,,,,,,,2590,,4527078410297,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0016_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0016,ｱｲﾎﾞﾘｰ,02,S,2106,700,2026-02-20,,,,,,,,1970,,4527078401073,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0016_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0016,ｱｲﾎﾞﾘｰ,03,M,6326,500,2026-02-20,,,,,,,,1970,,4527078401080,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0016_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0016,ｱｲﾎﾞﾘｰ,04,L,9460,500,2026-02-20,,,,,,,,1970,,4527078401097,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0016_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0016,ｱｲﾎﾞﾘｰ,05,XL,7106,,,,,,,,,,1970,,4527078401103,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0016_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0016,ｱｲﾎﾞﾘｰ,06,XXL,2473,,,,,,,,,,2590,,4527078401110,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0054_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0054,ﾓｽｸﾞﾘｰﾝ,02,S,900,600,2026-02-20,,,,,,,,1970,,4527078401127,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0054_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0054,ﾓｽｸﾞﾘｰﾝ,03,M,2616,900,2026-02-20,,,,,,,,1970,,4527078401134,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0054_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0054,ﾓｽｸﾞﾘｰﾝ,04,L,3926,300,2026-02-20,,,,,,,,1970,,4527078401141,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0054_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0054,ﾓｽｸﾞﾘｰﾝ,05,XL,2843,,,,,,,,,,1970,,4527078401158,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0054_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0054,ﾓｽｸﾞﾘｰﾝ,06,XXL,1055,,,,,,,,,,2590,,4527078401165,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0072_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0072,ﾊﾞｰｶﾞﾝﾃﾞｨ,02,S,1190,500,2026-02-20,,,,,,,,1970,,4527078401172,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0072_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0072,ﾊﾞｰｶﾞﾝﾃﾞｨ,03,M,3272,500,2026-02-20,,,,,,,,1970,,4527078401189,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0072_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0072,ﾊﾞｰｶﾞﾝﾃﾞｨ,04,L,4549,600,2026-02-20,,,,,,,,1970,,4527078401196,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0072_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0072,ﾊﾞｰｶﾞﾝﾃﾞｨ,05,XL,3311,200,2026-02-20,,,,,,,,1970,,4527078401202,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0072_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0072,ﾊﾞｰｶﾞﾝﾃﾞｨ,06,XXL,1224,,,,,,,,,,2590,,4527078401219,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0082_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0082,ｻｯｸｽ,02,S,367,300,2026-01-20,,,,,,,,1970,,4527078410303,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0082_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0082,ｻｯｸｽ,03,M,1055,700,2026-01-20,,,,,,,,1970,,4527078410310,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0082_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0082,ｻｯｸｽ,04,L,1504,1100,2026-01-20,,,,,,,,1970,,4527078410327,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0082_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0082,ｻｯｸｽ,05,XL,1063,700,2026-01-20,,,,,,,,1970,,4527078410334,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0082_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0082,ｻｯｸｽ,06,XXL,390,300,2026-01-20,,,,,,,,2590,,4527078410341,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0086_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0086,ﾈｲﾋﾞｰ,02,S,3582,700,2026-02-20,,,,,,,,1970,,4527078401226,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0086_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0086,ﾈｲﾋﾞｰ,03,M,9904,500,2026-02-20,,,,,,,,1970,,4527078401233,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0086_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0086,ﾈｲﾋﾞｰ,04,L,13396,500,2026-02-20,,,,,,,,1970,,4527078401240,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0086_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0086,ﾈｲﾋﾞｰ,05,XL,10079,,,,,,,,,,1970,,4527078401257,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0086_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0086,ﾈｲﾋﾞｰ,06,XXL,3280,,,,,,,,,,2590,,4527078401264,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0087_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0087,ｲﾝﾃﾞｨｺﾞ,02,S,2001,200,2026-02-20,,,,,,,,1970,,4527078401271,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0087_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0087,ｲﾝﾃﾞｨｺﾞ,03,M,4743,700,2025-12-20,,,,,,,,1970,,4527078401288,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0087_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0087,ｲﾝﾃﾞｨｺﾞ,04,L,6369,1890,2025-12-20,,,,,,,,1970,,4527078401295,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0087_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0087,ｲﾝﾃﾞｨｺﾞ,05,XL,4695,690,2025-12-20,,,,,,,,1970,,4527078401301,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0087_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0087,ｲﾝﾃﾞｨｺﾞ,06,XXL,1890,,,,,,,,,,2590,,4527078401318,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0165_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0165,SUMI,02,S,3006,400,2026-02-20,,,,,,,,1970,,4527078401325,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0165_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0165,SUMI,03,M,8167,1290,2025-12-20,,,,,,,,1970,,4527078401332,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0165_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0165,SUMI,04,L,11271,1050,2025-12-20,,,,,,,,1970,,4527078401349,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0165_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0165,SUMI,05,XL,8185,190,2025-12-20,,,,,,,,1970,,4527078401356,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0165_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0165,SUMI,06,XXL,3054,,,,,,,,,,2590,,4527078401363,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0191_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0191,ﾊﾞﾆﾗﾎﾜｲﾄ,02,S,606,400,2026-01-20,,,,,,,,1970,,4527078410358,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0191_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0191,ﾊﾞﾆﾗﾎﾜｲﾄ,03,M,1664,800,2026-01-20,,,,,,,,1970,,4527078410365,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0191_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0191,ﾊﾞﾆﾗﾎﾜｲﾄ,04,L,2233,1200,2026-01-20,,,,,,,,1970,,4527078410372,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0191_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0191,ﾊﾞﾆﾗﾎﾜｲﾄ,05,XL,1681,800,2026-01-20,,,,,,,,1970,,4527078410389,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0191_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0191,ﾊﾞﾆﾗﾎﾜｲﾄ,06,XXL,460,300,2026-01-20,,,,,,,,2590,,4527078410396,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0426_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0426,ｼﾅﾓﾝﾌﾞﾗｳﾝ,02,S,947,200,2026-01-20,,,,,,,,1970,,4527078401370,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0426_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0426,ｼﾅﾓﾝﾌﾞﾗｳﾝ,03,M,2476,500,2026-01-20,,,,,,,,1970,,4527078401387,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0426_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0426,ｼﾅﾓﾝﾌﾞﾗｳﾝ,04,L,3682,800,2026-01-20,,,,,,,,1970,,4527078401394,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0426_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0426,ｼﾅﾓﾝﾌﾞﾗｳﾝ,05,XL,2577,500,2026-01-20,,,,,,,,1970,,4527078401400,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0426_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0426,ｼﾅﾓﾝﾌﾞﾗｳﾝ,06,XXL,903,200,2026-01-20,,,,,,,,2590,,4527078401417,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0431_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0431,ｸﾗｼｯｸﾌﾞﾙｰ,02,S,818,100,2025-12-20,,,,,,,,1970,,4527078401424,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0431_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0431,ｸﾗｼｯｸﾌﾞﾙｰ,03,M,2164,870,2025-12-20,,,,,,,,1970,,4527078401431,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0431_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0431,ｸﾗｼｯｸﾌﾞﾙｰ,04,L,3598,570,2025-12-20,,,,,,,,1970,,4527078401448,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0431_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0431,ｸﾗｼｯｸﾌﾞﾙｰ,05,XL,3035,400,2025-12-20,,,,,,,,1970,,4527078401455,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0431_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0431,ｸﾗｼｯｸﾌﾞﾙｰ,06,XXL,1030,,,,,,,,,,2590,,4527078401462,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0951_02,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0951,ﾗｲﾄｸﾞﾘｰﾝ,02,S,482,200,2026-01-20,,,,,,,,1970,,4527078410402,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0951_03,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0951,ﾗｲﾄｸﾞﾘｰﾝ,03,M,1172,500,2026-01-20,,,,,,,,1970,,4527078410419,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0951_04,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0951,ﾗｲﾄｸﾞﾘｰﾝ,04,L,1553,800,2026-01-20,,,,,,,,1970,,4527078410426,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0951_05,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0951,ﾗｲﾄｸﾞﾘｰﾝ,05,XL,1158,500,2026-01-20,,,,,,,,1970,,4527078410433,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110001_0951_06,manu_0002,110001,"6.5ｵﾝｽ ﾌｧｲﾝｼﾞｬｰｼﾞｰTｼｬﾂ",0951,ﾗｲﾄｸﾞﾘｰﾝ,06,XXL,389,200,2026-01-20,,,,,,,,2590,,4527078410440,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0005_03,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0005,ｱｯｼｭ,03,M,4615,,,,,,,,,,2860,,4527078379419,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0005_04,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0005,ｱｯｼｭ,04,L,2114,,,,,,,,,,2860,,4527078379426,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0005_05,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0005,ｱｯｼｭ,05,XL,1687,,,,,,,,,,2860,,4527078379433,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0588_03,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0588,ｳﾞｨﾝﾃｰｼﾞｵﾌﾎﾜｲﾄ,03,M,12224,,,,,,,,,,2860,,4527078379440,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0588_04,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0588,ｳﾞｨﾝﾃｰｼﾞｵﾌﾎﾜｲﾄ,04,L,3201,1000,2026-03-19,,,,,,,,2860,,4527078379457,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0588_05,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0588,ｳﾞｨﾝﾃｰｼﾞｵﾌﾎﾜｲﾄ,05,XL,1768,,,,,,,,,,2860,,4527078379464,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0589_03,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0589,ｳﾞｨﾝﾃｰｼﾞﾌﾞﾗｯｸ,03,M,2460,200,2026-01-23,,,,,,,,2860,,4527078379471,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0589_04,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0589,ｳﾞｨﾝﾃｰｼﾞﾌﾞﾗｯｸ,04,L,0,700,2026-01-23,,,,,,,,2860,,4527078379488,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0589_05,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0589,ｳﾞｨﾝﾃｰｼﾞﾌﾞﾗｯｸ,05,XL,0,300,2025-11-18,,,,,,,,2860,,4527078379495,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0599_03,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0599,ｳﾞｨﾝﾃｰｼﾞﾍｻﾞｰ,03,M,1,,,,,,,,,,2860,,4527078379501,"2025-11-13 19:00:53","2025-11-13 19:00:53"
stock_manu_0002_110501_0599_04,manu_0002,110501,5.6ｵﾝｽﾄﾗｲﾌﾞﾚﾝﾄﾞBSTｼｬﾂ,0599,ｳﾞｨﾝﾃｰｼﾞﾍｻﾞｰ,04,L,172,,,,,,,,,,2860,,4527078379518,"2025-11-13 19:00:53","2025-11-13 19:00:53"
