id,manufacturer_id,product_code,stock_product_name,color_code,color_name,size_code,size_name,quantity,incoming_quantity_1,incoming_date_1,incoming_quantity_2,incoming_date_2,incoming_quantity_3,incoming_date_3,category_id,is_published,brand_id,list_price,cost_price,jan_code,created_at,updated_at
stock_manu_0003_1500_6_L/XL,manu_0003,1500,"Bucket Hat-twill-olive",6,olive,L/XL,L/XL,52,,,,,,,,,,,,4589974668240,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_7_S/M,manu_0003,1500,"Bucket Hat-twill-grey",7,grey,S/M,S/M,36,,,,,,,,,,,,4589974668257,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_7_L/XL,manu_0003,1500,"Bucket Hat-twill-grey",7,grey,L/XL,L/XL,47,,,,,,,,,,,,4589974668264,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_8_S/M,manu_0003,1500,"Bucket Hat-twill-charcoal",8,charcoal,S/M,S/M,47,,,,,,,,,,,,4589974668271,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_8_L/XL,manu_0003,1500,"Bucket Hat-twill-charcoal",8,charcoal,L/XL,L/XL,50,,,,,,,,,,,,4589974668288,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_9_S/M,manu_0003,1500,"Bucket Hat-twill-desert camo",9,"desert camo",S/M,S/M,54,,,,,,,,,,,,4589974668295,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_9_L/XL,manu_0003,1500,"Bucket Hat-twill-desert camo",9,"desert camo",L/XL,L/XL,35,,,,,,,,,,,,4589974668301,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_10_S/M,manu_0003,1500,"Bucket Hat-twill-woodland camo",10,"woodland camo",S/M,S/M,45,,,,,,,,,,,,4589974668318,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_1500_10_L/XL,manu_0003,1500,"Bucket Hat-twill-woodland camo",10,"woodland camo",L/XL,L/XL,46,,,,,,,,,,,,4589974668325,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_23435_3_M,manu_0003,23435,ﾋﾞｯｸﾞｼﾙｴｯﾄ中綿ﾎﾞｱｼﾞｬｹｯﾄ-ﾈｲﾋﾞ-,3,ﾈｲﾋﾞ-,M,M,1,,,,,,,,,,,,4589974681140,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_23435_3_L,manu_0003,23435,ﾋﾞｯｸﾞｼﾙｴｯﾄ中綿ﾎﾞｱｼﾞｬｹｯﾄ-ﾈｲﾋﾞ-,3,ﾈｲﾋﾞ-,L,L,0,,,,,,,,,,,,4589974681157,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_23435_4_M,manu_0003,23435,ﾋﾞｯｸﾞｼﾙｴｯﾄ中綿ﾎﾞｱｼﾞｬｹｯﾄ-ｸﾞﾚｰ,4,ｸﾞﾚｰ,M,M,10,,,,,,,,,,,,4589974681164,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_23435_4_L,manu_0003,23435,ﾋﾞｯｸﾞｼﾙｴｯﾄ中綿ﾎﾞｱｼﾞｬｹｯﾄ-ｸﾞﾚｰ,4,ｸﾞﾚｰ,L,L,0,,,,,,,,,,,,4589974681171,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_23435_60_M,manu_0003,23435,ﾋﾞｯｸﾞｼﾙｴｯﾄ中綿ﾎﾞｱｼﾞｬｹｯﾄ-ｱｲﾎﾞﾘｰ,60,ｱｲﾎﾞﾘｰ,M,M,23,,,,,,,,,,,,4589974681126,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_23435_60_L,manu_0003,23435,ﾋﾞｯｸﾞｼﾙｴｯﾄ中綿ﾎﾞｱｼﾞｬｹｯﾄ-ｱｲﾎﾞﾘｰ,60,ｱｲﾎﾞﾘｰ,L,L,25,,,,,,,,,,,,4589974681133,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_JS110,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,JS110,JS110,118,,,,,,,,,,,,4560479430501,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_JM130,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,JM130,JM130,134,,,,,,,,,,,,4560479430518,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_JL150,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,JL150,JL150,0,,,,,,,,,,,,4560479430525,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_S,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,S,S,1017,,,,,,,,,,,,4560479430532,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_M,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,M,M,0,,,,,,,,,,,,4560479430549,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_L,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,L,L,0,,,,,,,,,,,,4560479430556,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,XL,XL,0,,,,,,,,,,,,4560479430563,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_XXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,XXL,XXL,0,,,,,,,,,,,,4560479430570,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_XXXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,XXXL,XXXL,0,,,,,,,,,,,,4560479430587,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_4XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,4XL,4XL,21,,,,,,,,,,,,4560479430594,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_5XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,5XL,5XL,85,,,,,,,,,,,,4560479430600,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_6XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,6XL,6XL,63,,,,,,,,,,,,4560479430617,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_1_7XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,7XL,7XL,34,,,,,,,,,,,,4560479430624,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_JS110,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,JS110,JS110,66,,,,,,,,,,,,4560479430761,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_JM130,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,JM130,JM130,0,,,,,,,,,,,,4560479430778,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_JL150,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,JL150,JL150,73,,,,,,,,,,,,4560479430785,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_S,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,S,S,0,,,,,,,,,,,,4560479430792,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_M,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,M,M,0,,,,,,,,,,,,4560479430808,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_L,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,L,L,0,,,,,,,,,,,,4560479430815,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,XL,XL,0,,,,,,,,,,,,4560479430822,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_XXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,XXL,XXL,0,,,,,,,,,,,,4560479430839,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_XXXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,XXXL,XXXL,0,,,,,,,,,,,,4560479430846,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_4XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,4XL,4XL,0,,,,,,,,,,,,4560479430853,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_5XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,5XL,5XL,0,,,,,,,,,,,,4560479430860,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_6XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,6XL,6XL,0,,,,,,,,,,,,4560479430877,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_3_7XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾈｲﾋﾞｰ,3,ﾈｲﾋﾞ-,7XL,7XL,0,,,,,,,,,,,,4560479430884,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_JS110,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,JS110,JS110,0,,,,,,,,,,,,4560479431027,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_JM130,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,JM130,JM130,39,,,,,,,,,,,,4560479431034,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_JL150,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,JL150,JL150,0,,,,,,,,,,,,4560479431041,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_S,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,S,S,0,,,,,,,,,,,,4560479431058,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_M,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,M,M,307,,,,,,,,,,,,4560479431065,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_L,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,L,L,164,,,,,,,,,,,,4560479431072,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,XL,XL,0,,,,,,,,,,,,4560479431089,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_XXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,XXL,XXL,0,,,,,,,,,,,,4560479431096,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_XXXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,XXXL,XXXL,0,,,,,,,,,,,,4560479431102,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_4XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,4XL,4XL,0,,,,,,,,,,,,4560479431119,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_5XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,5XL,5XL,0,,,,,,,,,,,,4560479431126,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_6XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,6XL,6XL,0,,,,,,,,,,,,4560479431133,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_6_7XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾚｯﾄﾞ,6,ﾚｯﾄﾞ,7XL,7XL,0,,,,,,,,,,,,4560479431140,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_JS110,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,JS110,JS110,0,,,,,,,,,,,,4560479431546,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_JM130,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,JM130,JM130,5,,,,,,,,,,,,4560479431553,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_JL150,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,JL150,JL150,0,,,,,,,,,,,,4560479431560,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_S,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,S,S,43,,,,,,,,,,,,4560479431577,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_M,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,M,M,180,,,,,,,,,,,,4560479431584,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_L,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,L,L,0,,,,,,,,,,,,4560479431591,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,XL,XL,0,,,,,,,,,,,,4560479431607,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_XXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,XXL,XXL,0,,,,,,,,,,,,4560479431614,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_XXXL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,XXXL,XXXL,0,,,,,,,,,,,,4560479431621,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_4XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,4XL,4XL,0,,,,,,,,,,,,4560479431638,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_5XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,5XL,5XL,0,,,,,,,,,,,,4560479431645,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_6XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,6XL,6XL,0,,,,,,,,,,,,4560479431652,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_ACT-108_20_7XL,manu_0003,ACT-108,ｱｸﾃｨﾌﾞTｼｬﾂ-ﾛｲﾔﾙﾌﾞﾙｰ,20,ﾛｲﾔﾙﾌﾞﾙ-,7XL,7XL,0,,,,,,,,,,,,4560479431669,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_APL-269_1_XS,manu_0003,APL-269,長袖ｱｸﾃｨﾌﾞﾎﾟﾛｼｬﾂ(ﾎﾟｹｯﾄ付)-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,XS,XS,107,,,,,,,,,,,,4589974634191,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_APL-269_1_S,manu_0003,APL-269,長袖ｱｸﾃｨﾌﾞﾎﾟﾛｼｬﾂ(ﾎﾟｹｯﾄ付)-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,S,S,103,,,,,,,,,,,,4589974634207,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_APL-269_1_M,manu_0003,APL-269,長袖ｱｸﾃｨﾌﾞﾎﾟﾛｼｬﾂ(ﾎﾟｹｯﾄ付)-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,M,M,369,,,,,,,,,,,,4589974634214,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_APL-269_1_L,manu_0003,APL-269,長袖ｱｸﾃｨﾌﾞﾎﾟﾛｼｬﾂ(ﾎﾟｹｯﾄ付)-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,L,L,805,,,,,,,,,,,,4589974634221,"2025-11-13 06:37:13","2025-11-13 06:37:13"
stock_manu_0003_APL-269_1_XL,manu_0003,APL-269,長袖ｱｸﾃｨﾌﾞﾎﾟﾛｼｬﾂ(ﾎﾟｹｯﾄ付)-ﾎﾜｲﾄ,1,ﾎﾜｲﾄ,XL,XL,326,,,,,,,,,,,,4589974634238,"2025-11-13 06:37:13","2025-11-13 06:37:13"
